step,total volume,fill_percent,max_het_height,het1_rv,het2_rv,het3_rv,het4_rv,het5_rv,het6_rv,het7_rv,het8_rv,het9_rv,het10_rv,het11_rv,het12_rv,het13_rv,het14_rv,het15_rv,het16_rv,het17_rv,het18_rv,het19_rv,het20_rv,het21_rv,het22_rv,het23_rv,het24_rv,het25_rv,het1_v,het2_v,het3_v,het4_v,het5_v,,het6_v,het7_v,het8_v,het9_v,het10_v,het11_v,het12_v,het13_v,het14_v,het15_v,het16_v,het17_v,het18_v,het19_v,het20_v,het21_v,het22_v,het3_v,het24_v,het25_v
1,5.68354048360824e-18,3.15752249089347e-05,9e-06,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31504498178693e-19,6.31504498178693e-19,6.31504498178693e-19,6.31504498178693e-19,6.31504498178693e-19,6.31504498178693e-19,6.31504498178693e-19,6.31504498178693e-19,6.31504498178693e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6.85015075507308e-18,3.80563930837393e-05,9e-06,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61127861674787e-19,7.61127861674787e-19,7.61127861674787e-19,7.61127861674787e-19,7.61127861674787e-19,7.61127861674787e-19,7.61127861674787e-19,7.61127861674787e-19,7.61127861674787e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8.25018657746451e-18,4.58343698748028e-05,9e-06,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16687397496056e-19,9.16687397496056e-19,9.16687397496056e-19,9.16687397496056e-19,9.16687397496056e-19,9.16687397496056e-19,9.16687397496056e-19,9.16687397496056e-19,9.16687397496056e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9.92801700569989e-18,5.51556500316661e-05,9e-06,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10311300063332e-18,1.10311300063332e-18,1.10311300063332e-18,1.10311300063332e-18,1.10311300063332e-18,1.10311300063332e-18,1.10311300063332e-18,1.10311300063332e-18,1.10311300063332e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.19351855520745e-17,6.63065864004138e-05,1.20099824350377e-05,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32613172800828e-18,1.32613172800828e-18,1.32613172800828e-18,1.32613172800828e-18,1.32613172800828e-18,1.32613172800828e-18,1.32613172800828e-18,1.32613172800828e-18,1.32613172800828e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.43363589760889e-17,7.96464387560495e-05,1.20316884581557e-05,0.111114950564275,0.111109580069683,0.111119928219365,0.111104815383808,0.111118759170902,0.111104371134419,0.111104446133479,0.111112158234965,0.111110991089104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59298381889982e-18,1.59290682556147e-18,1.59305518035005e-18,1.59283851731436e-18,1.59303842045163e-18,1.59283214839564e-18,1.59283322360908e-18,1.59294378706445e-18,1.59292705444242e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1.97323287706482e-17,0.000109624048725823,1.20179676285157e-05,0.11111971450024,0.1111076773132,0.111130868817052,0.111097004724432,0.111128246922373,0.11109600688776,0.111096180898218,0.111113455652134,0.111110844284593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91092800432468e-18,1.91072100057282e-18,1.91111982533918e-18,1.91053746384536e-18,1.91107473656272e-18,1.91052030402768e-18,1.9105232964891e-18,1.91082037078571e-18,1.91077546304467e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2.31292087739729e-17,0.00012849560429985,1.25912473397478e-05,0.111125655063769,0.111105298202533,0.111144502845065,0.111087275280859,0.111140068125556,0.111085578165097,0.111085890238081,0.111115069137701,0.11111066294134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28851067985975e-18,2.2880914526856e-18,2.2888988291918e-18,2.2877202904305e-18,2.28880750101962e-18,2.28768534019741e-18,2.28769176699739e-18,2.28829267435193e-18,2.28820193358263e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2.71470137836588e-17,0.000150816743242549,1.37646638102208e-05,0.111160054127147,0.111091751424784,0.111159838919546,0.111085683213767,0.111141373478726,0.11105916662777,0.111075706736172,0.111113530642386,0.111112894829701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73583851309616e-18,2.73415746710224e-18,2.73583321647006e-18,2.73400811807991e-18,2.73537875047909e-18,2.73335549967507e-18,2.73376257995165e-18,2.73469349079141e-18,2.73467784235686e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3.18780918409899e-17,0.000177100510227722,1.65636921910515e-05,0.11117526095693,0.111104555318474,0.111167687501647,0.111056228084508,0.111162949711329,0.111054896445282,0.111073298111566,0.111123130373755,0.111081993496509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26219161674341e-18,3.26011691649948e-18,3.26196939048445e-18,3.25869886093435e-18,3.26183037052869e-18,3.2586597869328e-18,3.25919974304326e-18,3.26066196032574e-18,3.25945488984141e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
